slice_path,target,volume,slice
/content/data/volume_278_slice_135.h5,0,278,135
/content/data/volume_278_slice_136.h5,0,278,136
/content/data/volume_278_slice_137.h5,0,278,137
/content/data/volume_278_slice_138.h5,0,278,138
/content/data/volume_278_slice_139.h5,0,278,139
/content/data/volume_278_slice_140.h5,0,278,140
/content/data/volume_278_slice_141.h5,0,278,141
/content/data/volume_278_slice_142.h5,0,278,142
/content/data/volume_278_slice_143.h5,0,278,143
/content/data/volume_278_slice_144.h5,0,278,144
/content/data/volume_278_slice_145.h5,0,278,145
/content/data/volume_278_slice_146.h5,0,278,146
/content/data/volume_278_slice_147.h5,0,278,147
/content/data/volume_278_slice_148.h5,0,278,148
/content/data/volume_278_slice_149.h5,0,278,149
/content/data/volume_278_slice_150.h5,0,278,150
/content/data/volume_278_slice_151.h5,0,278,151
/content/data/volume_278_slice_152.h5,0,278,152
/content/data/volume_278_slice_153.h5,0,278,153
/content/data/volume_278_slice_154.h5,0,278,154
/content/data/volume_214_slice_0.h5,0,214,0
/content/data/volume_214_slice_1.h5,0,214,1
/content/data/volume_214_slice_2.h5,0,214,2
/content/data/volume_214_slice_3.h5,0,214,3
/content/data/volume_214_slice_4.h5,0,214,4
/content/data/volume_214_slice_5.h5,0,214,5
/content/data/volume_214_slice_6.h5,0,214,6
/content/data/volume_214_slice_7.h5,0,214,7
/content/data/volume_214_slice_8.h5,0,214,8
/content/data/volume_214_slice_9.h5,0,214,9
/content/data/volume_214_slice_10.h5,0,214,10
/content/data/volume_214_slice_11.h5,0,214,11
/content/data/volume_214_slice_12.h5,0,214,12
/content/data/volume_214_slice_13.h5,0,214,13
/content/data/volume_214_slice_14.h5,0,214,14
/content/data/volume_214_slice_15.h5,0,214,15
/content/data/volume_214_slice_16.h5,0,214,16
/content/data/volume_214_slice_17.h5,0,214,17
/content/data/volume_214_slice_18.h5,0,214,18
/content/data/volume_214_slice_19.h5,0,214,19
/content/data/volume_214_slice_20.h5,0,214,20
/content/data/volume_214_slice_21.h5,0,214,21
/content/data/volume_214_slice_22.h5,0,214,22
/content/data/volume_214_slice_23.h5,0,214,23
/content/data/volume_214_slice_24.h5,0,214,24
/content/data/volume_214_slice_25.h5,0,214,25
/content/data/volume_214_slice_26.h5,0,214,26
/content/data/volume_214_slice_27.h5,0,214,27
/content/data/volume_214_slice_28.h5,0,214,28
/content/data/volume_214_slice_29.h5,0,214,29
/content/data/volume_214_slice_30.h5,0,214,30
/content/data/volume_214_slice_31.h5,0,214,31
/content/data/volume_214_slice_32.h5,0,214,32
/content/data/volume_214_slice_33.h5,0,214,33
/content/data/volume_214_slice_34.h5,0,214,34
/content/data/volume_214_slice_35.h5,0,214,35
/content/data/volume_214_slice_36.h5,0,214,36
/content/data/volume_214_slice_37.h5,0,214,37
/content/data/volume_214_slice_38.h5,0,214,38
/content/data/volume_214_slice_39.h5,1,214,39
/content/data/volume_214_slice_40.h5,1,214,40
/content/data/volume_214_slice_41.h5,1,214,41
/content/data/volume_214_slice_42.h5,1,214,42
/content/data/volume_214_slice_43.h5,1,214,43
/content/data/volume_214_slice_44.h5,1,214,44
/content/data/volume_214_slice_45.h5,1,214,45
/content/data/volume_214_slice_46.h5,1,214,46
/content/data/volume_214_slice_47.h5,1,214,47
/content/data/volume_214_slice_48.h5,1,214,48
/content/data/volume_214_slice_49.h5,1,214,49
/content/data/volume_214_slice_50.h5,1,214,50
/content/data/volume_214_slice_51.h5,1,214,51
/content/data/volume_214_slice_52.h5,1,214,52
/content/data/volume_214_slice_53.h5,1,214,53
/content/data/volume_214_slice_54.h5,1,214,54
/content/data/volume_214_slice_55.h5,1,214,55
/content/data/volume_214_slice_56.h5,1,214,56
/content/data/volume_214_slice_57.h5,1,214,57
/content/data/volume_214_slice_58.h5,1,214,58
/content/data/volume_214_slice_59.h5,1,214,59
/content/data/volume_214_slice_60.h5,1,214,60
/content/data/volume_214_slice_61.h5,1,214,61
/content/data/volume_214_slice_62.h5,1,214,62
/content/data/volume_214_slice_63.h5,1,214,63
/content/data/volume_214_slice_64.h5,1,214,64
/content/data/volume_214_slice_65.h5,1,214,65
/content/data/volume_214_slice_66.h5,1,214,66
/content/data/volume_214_slice_67.h5,1,214,67
/content/data/volume_214_slice_68.h5,1,214,68
/content/data/volume_214_slice_69.h5,1,214,69
/content/data/volume_214_slice_70.h5,1,214,70
/content/data/volume_214_slice_71.h5,1,214,71
/content/data/volume_214_slice_72.h5,1,214,72
/content/data/volume_214_slice_73.h5,1,214,73
/content/data/volume_214_slice_74.h5,1,214,74
/content/data/volume_214_slice_75.h5,1,214,75
/content/data/volume_214_slice_76.h5,1,214,76
/content/data/volume_214_slice_77.h5,1,214,77
/content/data/volume_214_slice_78.h5,1,214,78
/content/data/volume_214_slice_79.h5,1,214,79
/content/data/volume_214_slice_80.h5,1,214,80
/content/data/volume_214_slice_81.h5,1,214,81
/content/data/volume_214_slice_82.h5,1,214,82
/content/data/volume_214_slice_83.h5,1,214,83
/content/data/volume_214_slice_84.h5,1,214,84
/content/data/volume_214_slice_85.h5,1,214,85
/content/data/volume_214_slice_86.h5,1,214,86
/content/data/volume_214_slice_87.h5,1,214,87
/content/data/volume_214_slice_88.h5,1,214,88
/content/data/volume_214_slice_89.h5,1,214,89
/content/data/volume_214_slice_90.h5,1,214,90
/content/data/volume_214_slice_91.h5,1,214,91
/content/data/volume_214_slice_92.h5,1,214,92
/content/data/volume_214_slice_93.h5,1,214,93
/content/data/volume_214_slice_94.h5,1,214,94
/content/data/volume_214_slice_95.h5,1,214,95
/content/data/volume_214_slice_96.h5,1,214,96
/content/data/volume_214_slice_97.h5,1,214,97
/content/data/volume_214_slice_98.h5,1,214,98
/content/data/volume_214_slice_99.h5,0,214,99
/content/data/volume_214_slice_100.h5,0,214,100
/content/data/volume_214_slice_101.h5,0,214,101
/content/data/volume_214_slice_102.h5,0,214,102
/content/data/volume_214_slice_103.h5,0,214,103
/content/data/volume_214_slice_104.h5,0,214,104
/content/data/volume_214_slice_105.h5,0,214,105
/content/data/volume_214_slice_106.h5,0,214,106
/content/data/volume_214_slice_107.h5,0,214,107
/content/data/volume_214_slice_108.h5,0,214,108
/content/data/volume_214_slice_109.h5,0,214,109
/content/data/volume_214_slice_110.h5,0,214,110
/content/data/volume_214_slice_111.h5,0,214,111
/content/data/volume_214_slice_112.h5,0,214,112
/content/data/volume_214_slice_113.h5,0,214,113
/content/data/volume_214_slice_114.h5,0,214,114
/content/data/volume_214_slice_115.h5,0,214,115
/content/data/volume_214_slice_116.h5,0,214,116
/content/data/volume_214_slice_117.h5,0,214,117
/content/data/volume_214_slice_118.h5,0,214,118
/content/data/volume_214_slice_119.h5,0,214,119
/content/data/volume_214_slice_120.h5,0,214,120
/content/data/volume_214_slice_121.h5,0,214,121
/content/data/volume_214_slice_122.h5,0,214,122
/content/data/volume_214_slice_123.h5,0,214,123
/content/data/volume_214_slice_124.h5,0,214,124
/content/data/volume_214_slice_125.h5,0,214,125
/content/data/volume_214_slice_126.h5,0,214,126
/content/data/volume_214_slice_127.h5,0,214,127
/content/data/volume_214_slice_128.h5,0,214,128
/content/data/volume_214_slice_129.h5,0,214,129
/content/data/volume_214_slice_130.h5,0,214,130
/content/data/volume_214_slice_131.h5,0,214,131
/content/data/volume_214_slice_132.h5,0,214,132
/content/data/volume_214_slice_133.h5,0,214,133
/content/data/volume_214_slice_134.h5,0,214,134
/content/data/volume_214_slice_135.h5,0,214,135
/content/data/volume_214_slice_136.h5,0,214,136
/content/data/volume_214_slice_137.h5,0,214,137
/content/data/volume_214_slice_138.h5,0,214,138
/content/data/volume_214_slice_139.h5,0,214,139
/content/data/volume_214_slice_140.h5,0,214,140
/content/data/volume_214_slice_141.h5,0,214,141
/content/data/volume_214_slice_142.h5,0,214,142
/content/data/volume_214_slice_143.h5,0,214,143
/content/data/volume_214_slice_144.h5,0,214,144
/content/data/volume_214_slice_145.h5,0,214,145
/content/data/volume_214_slice_146.h5,0,214,146
/content/data/volume_214_slice_147.h5,0,214,147
/content/data/volume_214_slice_148.h5,0,214,148
/content/data/volume_214_slice_149.h5,0,214,149
/content/data/volume_214_slice_150.h5,0,214,150
/content/data/volume_214_slice_151.h5,0,214,151
/content/data/volume_214_slice_152.h5,0,214,152
/content/data/volume_214_slice_153.h5,0,214,153
/content/data/volume_214_slice_154.h5,0,214,154
/content/data/volume_82_slice_0.h5,0,82,0
/content/data/volume_82_slice_1.h5,0,82,1
/content/data/volume_82_slice_2.h5,0,82,2
/content/data/volume_82_slice_3.h5,0,82,3
/content/data/volume_82_slice_4.h5,0,82,4
/content/data/volume_82_slice_5.h5,0,82,5
/content/data/volume_82_slice_6.h5,0,82,6
/content/data/volume_82_slice_7.h5,0,82,7
/content/data/volume_82_slice_8.h5,0,82,8
/content/data/volume_82_slice_9.h5,0,82,9
/content/data/volume_82_slice_10.h5,0,82,10
/content/data/volume_82_slice_11.h5,0,82,11
/content/data/volume_82_slice_12.h5,0,82,12
/content/data/volume_82_slice_13.h5,0,82,13
/content/data/volume_82_slice_14.h5,0,82,14
/content/data/volume_82_slice_15.h5,0,82,15
/content/data/volume_82_slice_16.h5,0,82,16
/content/data/volume_82_slice_17.h5,0,82,17
/content/data/volume_82_slice_18.h5,0,82,18
/content/data/volume_82_slice_19.h5,0,82,19
/content/data/volume_82_slice_20.h5,0,82,20
/content/data/volume_82_slice_21.h5,0,82,21
/content/data/volume_82_slice_22.h5,0,82,22
/content/data/volume_82_slice_23.h5,0,82,23
/content/data/volume_82_slice_24.h5,0,82,24
/content/data/volume_82_slice_25.h5,0,82,25
/content/data/volume_82_slice_26.h5,0,82,26
/content/data/volume_82_slice_27.h5,0,82,27
/content/data/volume_82_slice_28.h5,0,82,28
/content/data/volume_82_slice_29.h5,0,82,29
/content/data/volume_82_slice_30.h5,0,82,30
/content/data/volume_82_slice_31.h5,0,82,31
/content/data/volume_82_slice_32.h5,0,82,32
/content/data/volume_82_slice_33.h5,0,82,33
/content/data/volume_82_slice_34.h5,0,82,34
/content/data/volume_82_slice_35.h5,0,82,35
/content/data/volume_82_slice_36.h5,0,82,36
/content/data/volume_82_slice_37.h5,0,82,37
/content/data/volume_82_slice_38.h5,0,82,38
/content/data/volume_82_slice_39.h5,0,82,39
/content/data/volume_82_slice_40.h5,0,82,40
/content/data/volume_82_slice_41.h5,0,82,41
/content/data/volume_82_slice_42.h5,0,82,42
/content/data/volume_82_slice_43.h5,0,82,43
/content/data/volume_82_slice_44.h5,0,82,44
/content/data/volume_82_slice_45.h5,0,82,45
/content/data/volume_82_slice_46.h5,0,82,46
/content/data/volume_82_slice_47.h5,0,82,47
/content/data/volume_82_slice_48.h5,0,82,48
/content/data/volume_82_slice_49.h5,1,82,49
/content/data/volume_82_slice_50.h5,1,82,50
/content/data/volume_82_slice_51.h5,1,82,51
/content/data/volume_82_slice_52.h5,1,82,52
/content/data/volume_82_slice_53.h5,1,82,53
/content/data/volume_82_slice_54.h5,1,82,54
/content/data/volume_82_slice_55.h5,1,82,55
/content/data/volume_82_slice_56.h5,1,82,56
/content/data/volume_82_slice_57.h5,1,82,57
/content/data/volume_82_slice_58.h5,1,82,58
/content/data/volume_82_slice_59.h5,1,82,59
/content/data/volume_82_slice_60.h5,1,82,60
/content/data/volume_82_slice_61.h5,1,82,61
/content/data/volume_82_slice_62.h5,1,82,62
/content/data/volume_82_slice_63.h5,1,82,63
/content/data/volume_82_slice_64.h5,1,82,64
/content/data/volume_82_slice_65.h5,1,82,65
/content/data/volume_82_slice_66.h5,1,82,66
/content/data/volume_82_slice_67.h5,1,82,67
/content/data/volume_82_slice_68.h5,1,82,68
/content/data/volume_82_slice_69.h5,1,82,69
/content/data/volume_82_slice_70.h5,1,82,70
/content/data/volume_82_slice_71.h5,1,82,71
/content/data/volume_82_slice_72.h5,1,82,72
/content/data/volume_82_slice_73.h5,1,82,73
/content/data/volume_82_slice_74.h5,1,82,74
/content/data/volume_82_slice_75.h5,1,82,75
/content/data/volume_82_slice_76.h5,1,82,76
/content/data/volume_82_slice_77.h5,1,82,77
/content/data/volume_82_slice_78.h5,1,82,78
/content/data/volume_82_slice_79.h5,1,82,79
/content/data/volume_82_slice_80.h5,1,82,80
/content/data/volume_82_slice_81.h5,1,82,81
/content/data/volume_82_slice_82.h5,0,82,82
/content/data/volume_82_slice_83.h5,0,82,83
/content/data/volume_82_slice_84.h5,0,82,84
/content/data/volume_82_slice_85.h5,0,82,85
/content/data/volume_82_slice_86.h5,0,82,86
/content/data/volume_82_slice_87.h5,0,82,87
/content/data/volume_82_slice_88.h5,0,82,88
/content/data/volume_82_slice_89.h5,0,82,89
/content/data/volume_82_slice_90.h5,0,82,90
/content/data/volume_82_slice_91.h5,0,82,91
/content/data/volume_82_slice_92.h5,0,82,92
/content/data/volume_82_slice_93.h5,1,82,93
/content/data/volume_82_slice_94.h5,0,82,94
/content/data/volume_82_slice_95.h5,0,82,95
/content/data/volume_82_slice_96.h5,0,82,96
/content/data/volume_82_slice_97.h5,0,82,97
/content/data/volume_82_slice_98.h5,0,82,98
/content/data/volume_82_slice_99.h5,0,82,99
/content/data/volume_82_slice_100.h5,0,82,100
/content/data/volume_82_slice_101.h5,0,82,101
/content/data/volume_82_slice_102.h5,0,82,102
/content/data/volume_82_slice_103.h5,0,82,103
/content/data/volume_82_slice_104.h5,0,82,104
/content/data/volume_82_slice_105.h5,0,82,105
/content/data/volume_82_slice_106.h5,0,82,106
/content/data/volume_82_slice_107.h5,0,82,107
/content/data/volume_82_slice_108.h5,0,82,108
/content/data/volume_82_slice_109.h5,0,82,109
/content/data/volume_82_slice_110.h5,0,82,110
/content/data/volume_82_slice_111.h5,0,82,111
/content/data/volume_82_slice_112.h5,0,82,112
/content/data/volume_82_slice_113.h5,0,82,113
/content/data/volume_82_slice_114.h5,0,82,114
/content/data/volume_82_slice_115.h5,0,82,115
/content/data/volume_82_slice_116.h5,0,82,116
/content/data/volume_82_slice_117.h5,0,82,117
/content/data/volume_82_slice_118.h5,0,82,118
/content/data/volume_82_slice_119.h5,0,82,119
/content/data/volume_82_slice_120.h5,0,82,120
/content/data/volume_82_slice_121.h5,0,82,121
/content/data/volume_82_slice_122.h5,0,82,122
/content/data/volume_82_slice_123.h5,0,82,123
/content/data/volume_82_slice_124.h5,0,82,124
/content/data/volume_82_slice_125.h5,0,82,125
/content/data/volume_82_slice_126.h5,0,82,126
/content/data/volume_82_slice_127.h5,0,82,127
/content/data/volume_82_slice_128.h5,0,82,128
/content/data/volume_82_slice_129.h5,0,82,129
/content/data/volume_82_slice_130.h5,0,82,130
/content/data/volume_82_slice_131.h5,0,82,131
/content/data/volume_82_slice_132.h5,0,82,132
/content/data/volume_82_slice_133.h5,0,82,133
/content/data/volume_82_slice_134.h5,0,82,134
/content/data/volume_82_slice_135.h5,0,82,135
/content/data/volume_82_slice_136.h5,0,82,136
/content/data/volume_82_slice_137.h5,0,82,137
/content/data/volume_82_slice_138.h5,0,82,138
/content/data/volume_82_slice_139.h5,0,82,139
/content/data/volume_82_slice_140.h5,0,82,140
/content/data/volume_82_slice_141.h5,0,82,141
/content/data/volume_82_slice_142.h5,0,82,142
/content/data/volume_82_slice_143.h5,0,82,143
/content/data/volume_82_slice_144.h5,0,82,144
/content/data/volume_82_slice_145.h5,0,82,145
/content/data/volume_82_slice_146.h5,0,82,146
/content/data/volume_82_slice_147.h5,0,82,147
/content/data/volume_82_slice_148.h5,0,82,148
/content/data/volume_82_slice_149.h5,0,82,149
/content/data/volume_82_slice_150.h5,0,82,150
/content/data/volume_82_slice_151.h5,0,82,151
/content/data/volume_82_slice_152.h5,0,82,152
/content/data/volume_82_slice_153.h5,0,82,153
/content/data/volume_82_slice_154.h5,0,82,154
/content/data/volume_193_slice_0.h5,0,193,0
/content/data/volume_193_slice_1.h5,0,193,1
/content/data/volume_193_slice_2.h5,0,193,2
/content/data/volume_193_slice_3.h5,0,193,3
/content/data/volume_193_slice_4.h5,0,193,4
/content/data/volume_193_slice_5.h5,0,193,5
/content/data/volume_193_slice_6.h5,0,193,6
/content/data/volume_193_slice_7.h5,0,193,7
/content/data/volume_193_slice_8.h5,0,193,8
/content/data/volume_193_slice_9.h5,0,193,9
/content/data/volume_193_slice_10.h5,0,193,10
/content/data/volume_193_slice_11.h5,0,193,11
/content/data/volume_193_slice_12.h5,0,193,12
/content/data/volume_193_slice_13.h5,0,193,13
/content/data/volume_193_slice_14.h5,0,193,14
/content/data/volume_193_slice_15.h5,0,193,15
/content/data/volume_193_slice_16.h5,0,193,16
/content/data/volume_193_slice_17.h5,0,193,17
/content/data/volume_193_slice_18.h5,0,193,18
/content/data/volume_193_slice_19.h5,0,193,19
/content/data/volume_193_slice_20.h5,0,193,20
/content/data/volume_193_slice_21.h5,0,193,21
/content/data/volume_193_slice_22.h5,0,193,22
/content/data/volume_193_slice_23.h5,0,193,23
/content/data/volume_193_slice_24.h5,0,193,24
/content/data/volume_193_slice_25.h5,0,193,25
/content/data/volume_193_slice_26.h5,0,193,26
/content/data/volume_193_slice_27.h5,0,193,27
/content/data/volume_193_slice_28.h5,0,193,28
/content/data/volume_193_slice_29.h5,0,193,29
/content/data/volume_193_slice_30.h5,0,193,30
/content/data/volume_193_slice_31.h5,0,193,31
/content/data/volume_193_slice_32.h5,0,193,32
/content/data/volume_193_slice_33.h5,0,193,33
/content/data/volume_193_slice_34.h5,0,193,34
/content/data/volume_193_slice_35.h5,0,193,35
/content/data/volume_193_slice_36.h5,0,193,36
/content/data/volume_193_slice_37.h5,0,193,37
/content/data/volume_193_slice_38.h5,0,193,38
/content/data/volume_193_slice_39.h5,0,193,39
/content/data/volume_193_slice_40.h5,0,193,40
/content/data/volume_193_slice_41.h5,0,193,41
/content/data/volume_193_slice_42.h5,0,193,42
/content/data/volume_193_slice_43.h5,0,193,43
/content/data/volume_193_slice_44.h5,0,193,44
/content/data/volume_193_slice_45.h5,0,193,45
/content/data/volume_193_slice_46.h5,0,193,46
/content/data/volume_193_slice_47.h5,0,193,47
/content/data/volume_193_slice_48.h5,0,193,48
/content/data/volume_193_slice_49.h5,0,193,49
/content/data/volume_193_slice_50.h5,0,193,50
/content/data/volume_193_slice_51.h5,0,193,51
/content/data/volume_193_slice_52.h5,0,193,52
/content/data/volume_193_slice_53.h5,0,193,53
/content/data/volume_193_slice_54.h5,0,193,54
/content/data/volume_193_slice_55.h5,0,193,55
/content/data/volume_193_slice_56.h5,0,193,56
/content/data/volume_193_slice_57.h5,0,193,57
/content/data/volume_193_slice_58.h5,0,193,58
/content/data/volume_193_slice_59.h5,0,193,59
/content/data/volume_193_slice_60.h5,0,193,60
/content/data/volume_193_slice_61.h5,0,193,61
/content/data/volume_193_slice_62.h5,0,193,62
/content/data/volume_193_slice_63.h5,0,193,63
/content/data/volume_193_slice_64.h5,1,193,64
/content/data/volume_193_slice_65.h5,1,193,65
/content/data/volume_193_slice_66.h5,1,193,66
/content/data/volume_193_slice_67.h5,1,193,67
/content/data/volume_193_slice_68.h5,1,193,68
/content/data/volume_193_slice_69.h5,1,193,69
/content/data/volume_193_slice_70.h5,1,193,70
/content/data/volume_193_slice_71.h5,1,193,71
/content/data/volume_193_slice_72.h5,1,193,72
/content/data/volume_193_slice_73.h5,1,193,73
/content/data/volume_193_slice_74.h5,1,193,74
/content/data/volume_193_slice_75.h5,1,193,75
/content/data/volume_193_slice_76.h5,1,193,76
/content/data/volume_193_slice_77.h5,1,193,77
/content/data/volume_193_slice_78.h5,1,193,78
/content/data/volume_193_slice_79.h5,1,193,79
/content/data/volume_193_slice_80.h5,1,193,80
/content/data/volume_193_slice_81.h5,1,193,81
/content/data/volume_193_slice_82.h5,1,193,82
/content/data/volume_193_slice_83.h5,1,193,83
/content/data/volume_193_slice_84.h5,1,193,84
/content/data/volume_193_slice_85.h5,1,193,85
/content/data/volume_193_slice_86.h5,1,193,86
/content/data/volume_193_slice_87.h5,1,193,87
/content/data/volume_193_slice_88.h5,1,193,88
/content/data/volume_193_slice_89.h5,1,193,89
/content/data/volume_193_slice_90.h5,1,193,90
/content/data/volume_193_slice_91.h5,1,193,91
/content/data/volume_193_slice_92.h5,1,193,92
/content/data/volume_193_slice_93.h5,1,193,93
/content/data/volume_193_slice_94.h5,1,193,94
/content/data/volume_193_slice_95.h5,1,193,95
/content/data/volume_193_slice_96.h5,1,193,96
/content/data/volume_193_slice_97.h5,1,193,97
/content/data/volume_193_slice_98.h5,1,193,98
/content/data/volume_193_slice_99.h5,1,193,99
/content/data/volume_193_slice_100.h5,1,193,100
/content/data/volume_193_slice_101.h5,1,193,101
/content/data/volume_193_slice_102.h5,1,193,102
/content/data/volume_193_slice_103.h5,1,193,103
/content/data/volume_193_slice_104.h5,1,193,104
/content/data/volume_193_slice_105.h5,1,193,105
/content/data/volume_193_slice_106.h5,1,193,106
/content/data/volume_193_slice_107.h5,1,193,107
/content/data/volume_193_slice_108.h5,1,193,108
/content/data/volume_193_slice_109.h5,1,193,109
/content/data/volume_193_slice_110.h5,1,193,110
/content/data/volume_193_slice_111.h5,1,193,111
/content/data/volume_193_slice_112.h5,1,193,112
/content/data/volume_193_slice_113.h5,1,193,113
/content/data/volume_193_slice_114.h5,1,193,114
/content/data/volume_193_slice_115.h5,1,193,115
/content/data/volume_193_slice_116.h5,1,193,116
/content/data/volume_193_slice_117.h5,1,193,117
/content/data/volume_193_slice_118.h5,1,193,118
/content/data/volume_193_slice_119.h5,1,193,119
/content/data/volume_193_slice_120.h5,1,193,120
/content/data/volume_193_slice_121.h5,1,193,121
/content/data/volume_193_slice_122.h5,1,193,122
/content/data/volume_193_slice_123.h5,1,193,123
/content/data/volume_193_slice_124.h5,1,193,124
/content/data/volume_193_slice_125.h5,1,193,125
/content/data/volume_193_slice_126.h5,1,193,126
/content/data/volume_193_slice_127.h5,1,193,127
/content/data/volume_193_slice_128.h5,1,193,128
/content/data/volume_193_slice_129.h5,1,193,129
/content/data/volume_193_slice_130.h5,1,193,130
/content/data/volume_193_slice_131.h5,1,193,131
/content/data/volume_193_slice_132.h5,0,193,132
/content/data/volume_193_slice_133.h5,0,193,133
/content/data/volume_193_slice_134.h5,0,193,134
/content/data/volume_193_slice_135.h5,0,193,135
/content/data/volume_193_slice_136.h5,0,193,136
/content/data/volume_193_slice_137.h5,0,193,137
/content/data/volume_193_slice_138.h5,0,193,138
/content/data/volume_193_slice_139.h5,0,193,139
/content/data/volume_193_slice_140.h5,0,193,140
/content/data/volume_193_slice_141.h5,0,193,141
/content/data/volume_193_slice_142.h5,0,193,142
/content/data/volume_193_slice_143.h5,0,193,143
/content/data/volume_193_slice_144.h5,0,193,144
/content/data/volume_193_slice_145.h5,0,193,145
/content/data/volume_193_slice_146.h5,0,193,146
/content/data/volume_193_slice_147.h5,0,193,147
/content/data/volume_193_slice_148.h5,0,193,148
/content/data/volume_193_slice_149.h5,0,193,149
/content/data/volume_193_slice_150.h5,0,193,150
/content/data/volume_193_slice_151.h5,0,193,151
/content/data/volume_193_slice_152.h5,0,193,152
/content/data/volume_193_slice_153.h5,0,193,153
/content/data/volume_193_slice_154.h5,0,193,154
/content/data/volume_169_slice_0.h5,0,169,0
/content/data/volume_169_slice_1.h5,0,169,1
/content/data/volume_169_slice_2.h5,0,169,2
/content/data/volume_169_slice_3.h5,0,169,3
/content/data/volume_169_slice_4.h5,0,169,4
/content/data/volume_169_slice_5.h5,0,169,5
/content/data/volume_169_slice_6.h5,0,169,6
/content/data/volume_169_slice_7.h5,0,169,7
/content/data/volume_169_slice_8.h5,0,169,8
/content/data/volume_169_slice_9.h5,0,169,9
/content/data/volume_169_slice_10.h5,0,169,10
/content/data/volume_169_slice_11.h5,0,169,11
/content/data/volume_169_slice_12.h5,0,169,12
/content/data/volume_169_slice_13.h5,0,169,13
/content/data/volume_169_slice_14.h5,0,169,14
/content/data/volume_169_slice_15.h5,0,169,15
/content/data/volume_169_slice_16.h5,0,169,16
/content/data/volume_169_slice_17.h5,0,169,17
/content/data/volume_169_slice_18.h5,0,169,18
/content/data/volume_169_slice_19.h5,0,169,19
/content/data/volume_169_slice_20.h5,0,169,20
/content/data/volume_169_slice_21.h5,0,169,21
/content/data/volume_169_slice_22.h5,0,169,22
/content/data/volume_169_slice_23.h5,0,169,23
/content/data/volume_169_slice_24.h5,0,169,24
/content/data/volume_169_slice_25.h5,0,169,25
/content/data/volume_169_slice_26.h5,0,169,26
/content/data/volume_169_slice_27.h5,0,169,27
/content/data/volume_169_slice_28.h5,0,169,28
/content/data/volume_169_slice_29.h5,0,169,29
/content/data/volume_169_slice_30.h5,0,169,30
/content/data/volume_169_slice_31.h5,0,169,31
/content/data/volume_169_slice_32.h5,0,169,32
/content/data/volume_169_slice_33.h5,0,169,33
/content/data/volume_169_slice_34.h5,0,169,34
/content/data/volume_169_slice_35.h5,1,169,35
/content/data/volume_169_slice_36.h5,1,169,36
/content/data/volume_169_slice_37.h5,1,169,37
/content/data/volume_169_slice_38.h5,1,169,38
/content/data/volume_169_slice_39.h5,1,169,39
/content/data/volume_169_slice_40.h5,1,169,40
/content/data/volume_169_slice_41.h5,1,169,41
/content/data/volume_169_slice_42.h5,1,169,42
/content/data/volume_169_slice_43.h5,1,169,43
/content/data/volume_169_slice_44.h5,1,169,44
/content/data/volume_169_slice_45.h5,1,169,45
/content/data/volume_169_slice_46.h5,1,169,46
/content/data/volume_169_slice_47.h5,1,169,47
/content/data/volume_169_slice_48.h5,1,169,48
/content/data/volume_169_slice_49.h5,1,169,49
/content/data/volume_169_slice_50.h5,1,169,50
/content/data/volume_169_slice_51.h5,1,169,51
/content/data/volume_169_slice_52.h5,1,169,52
/content/data/volume_169_slice_53.h5,1,169,53
/content/data/volume_169_slice_54.h5,1,169,54
/content/data/volume_169_slice_55.h5,1,169,55
/content/data/volume_169_slice_56.h5,1,169,56
/content/data/volume_169_slice_57.h5,1,169,57
/content/data/volume_169_slice_58.h5,1,169,58
/content/data/volume_169_slice_59.h5,1,169,59
/content/data/volume_169_slice_60.h5,1,169,60
/content/data/volume_169_slice_61.h5,1,169,61
/content/data/volume_169_slice_62.h5,1,169,62
/content/data/volume_169_slice_63.h5,1,169,63
/content/data/volume_169_slice_64.h5,1,169,64
/content/data/volume_169_slice_65.h5,1,169,65
/content/data/volume_169_slice_66.h5,1,169,66
/content/data/volume_169_slice_67.h5,1,169,67
/content/data/volume_169_slice_68.h5,1,169,68
/content/data/volume_169_slice_69.h5,1,169,69
/content/data/volume_169_slice_70.h5,1,169,70
/content/data/volume_169_slice_71.h5,1,169,71
/content/data/volume_169_slice_72.h5,1,169,72
/content/data/volume_169_slice_73.h5,1,169,73
/content/data/volume_169_slice_74.h5,1,169,74
/content/data/volume_169_slice_75.h5,1,169,75
/content/data/volume_169_slice_76.h5,1,169,76
/content/data/volume_169_slice_77.h5,1,169,77
/content/data/volume_169_slice_78.h5,1,169,78
/content/data/volume_169_slice_79.h5,1,169,79
/content/data/volume_169_slice_80.h5,0,169,80
/content/data/volume_169_slice_81.h5,0,169,81
/content/data/volume_169_slice_82.h5,0,169,82
/content/data/volume_169_slice_83.h5,0,169,83
/content/data/volume_169_slice_84.h5,0,169,84
/content/data/volume_169_slice_85.h5,0,169,85
/content/data/volume_169_slice_86.h5,0,169,86
/content/data/volume_169_slice_87.h5,0,169,87
/content/data/volume_169_slice_88.h5,0,169,88
/content/data/volume_169_slice_89.h5,0,169,89
/content/data/volume_169_slice_90.h5,0,169,90
/content/data/volume_169_slice_91.h5,0,169,91
/content/data/volume_169_slice_92.h5,0,169,92
/content/data/volume_169_slice_93.h5,0,169,93
/content/data/volume_169_slice_94.h5,0,169,94
/content/data/volume_169_slice_95.h5,0,169,95
/content/data/volume_169_slice_96.h5,0,169,96
